views,mature,life_time,created_at,updated_at,numeric_id,dead_account,language,affiliate
1277,0,1327,2015-02-23,2018-10-12,5116,0,EN,0
6442,0,2290,2012-07-05,2018-10-12,5117,0,EN,0
6310,1,1806,2013-11-01,2018-10-12,5118,0,EN,1
1117,0,1625,2014-04-15,2018-09-26,5119,0,EN,0
7844,1,520,2017-05-10,2018-10-12,5120,0,EN,1
1094,0,1082,2015-10-26,2018-10-12,5121,0,EN,0
28102,1,1949,2013-05-25,2018-09-25,5122,0,PT,0
102985,0,1861,2013-08-31,2018-10-05,5123,0,EN,1
12098,1,1288,2015-04-03,2018-10-12,5124,0,DE,1
1211586,1,2506,2011-12-01,2018-10-11,5125,0,FR,0
6751,1,2631,2011-07-30,2018-10-12,5126,0,EN,0
158033,0,2633,2011-07-28,2018-10-12,5127,0,EN,1
121814,0,634,2017-01-15,2018-10-11,5128,0,RU,1
2747,1,1958,2013-05-14,2018-09-23,5129,0,EN,0
52,0,1139,2015-01-21,2018-03-05,5130,1,EN,0
3117,1,1548,2014-07-17,2018-10-12,5131,0,EN,1
2892,1,995,2016-01-09,2018-09-30,5132,0,EN,0
2117,0,478,2017-05-28,2018-09-18,5133,0,EN,1
1468,1,3522,2009-02-19,2018-10-12,5134,0,EN,0
12741,1,1830,2013-09-22,2018-09-26,5135,0,EN,1
6184,1,792,2016-07-30,2018-09-30,5136,0,EN,1
100814,0,2757,2011-03-26,2018-10-12,5137,0,EN,0
141,0,997,2015-07-15,2018-04-07,5138,1,EN,0
10956,1,265,2018-01-20,2018-10-12,5139,0,EN,1
307472,0,1694,2014-02-21,2018-10-12,5140,0,EN,0
16034,1,1227,2015-06-03,2018-10-12,5141,0,EN,1
142922,1,3149,2010-02-24,2018-10-09,5142,0,EN,1
1885,0,1998,2013-04-16,2018-10-05,5143,0,EN,0
91569,1,1336,2015-02-14,2018-10-12,5144,0,EN,1
1651,1,939,2016-03-17,2018-10-12,5145,0,EN,0
2858,1,2868,2010-12-02,2018-10-09,5146,0,EN,0
1725,0,2293,2012-03-29,2018-07-09,5147,1,ES,0
1893,0,475,2017-06-24,2018-10-12,5148,0,EN,1
3650,0,2026,2013-03-13,2018-09-29,5149,0,ES,0
97,0,473,2017-06-21,2018-10-07,5150,0,ES,0
5216,1,1349,2015-01-30,2018-10-10,5151,0,EN,1
10193,0,1427,2014-11-15,2018-10-12,5152,0,EN,1
29435,1,1617,2014-04-22,2018-09-25,5153,0,EN,1
73881,1,754,2016-09-18,2018-10-12,5154,0,EN,1
59527,1,1495,2014-09-05,2018-10-09,5155,0,EN,1
1160,0,2064,2012-12-02,2018-07-28,5156,0,EN,0
9582,0,2299,2012-06-26,2018-10-12,5157,0,EN,1
2760,0,597,2017-02-22,2018-10-12,5158,0,TR,1
160965,0,2129,2012-12-13,2018-10-12,5159,0,EN,1
121,0,1653,2014-03-08,2018-09-16,5160,0,EN,0
19383,1,1428,2014-11-13,2018-10-11,5161,0,EN,1
132969,1,3801,2008-04-26,2018-09-22,5162,0,EN,0
67727,1,1158,2015-08-11,2018-10-12,5163,0,EN,1
3300,0,2950,2010-09-13,2018-10-11,5164,0,RU,0
1471,0,613,2017-01-09,2018-09-14,5165,0,EN,0
805,1,2212,2012-08-08,2018-08-29,5166,0,EN,0
59648,1,3283,2009-10-15,2018-10-11,5167,0,EN,1
464,1,1403,2014-11-30,2018-10-03,5168,0,EN,0
242,0,995,2016-01-18,2018-10-09,5169,0,EN,0
32935,1,1445,2014-10-27,2018-10-11,5170,0,EN,1
3010,1,995,2016-01-14,2018-10-05,5171,0,EN,1
3544447,1,2218,2012-09-15,2018-10-12,5172,0,ZH,0
762,1,1375,2014-12-16,2018-09-21,5173,0,EN,0
4067,1,1965,2013-05-06,2018-09-22,5174,0,EN,0
694,1,592,2017-01-16,2018-08-31,5175,0,EN,0
687,0,1690,2014-02-22,2018-10-09,5176,0,EN,0
1380,0,2395,2012-02-23,2018-09-14,5177,0,EN,1
43303,0,1280,2015-04-11,2018-10-12,5178,0,EN,1
11759,1,2864,2010-11-28,2018-10-01,5179,0,ZH,0
33253,0,1445,2014-10-28,2018-10-12,5180,0,EN,1
1504,0,239,2018-02-11,2018-10-08,5181,0,EN,0
6435,0,523,2017-05-07,2018-10-12,5182,0,EN,1
6044,0,1783,2013-11-24,2018-10-12,5183,0,EN,0
2793,0,1875,2013-08-08,2018-09-26,5184,0,RU,0
1240,0,1886,2013-07-23,2018-09-21,5185,0,EN,0
464,0,1699,2014-02-15,2018-10-11,5186,0,EN,0
1027,0,561,2017-03-26,2018-10-08,5187,0,EN,0
265567,1,1487,2014-09-16,2018-10-12,5188,0,EN,1
129102,0,1547,2014-07-18,2018-10-12,5189,0,EN,0
15963,1,1396,2014-12-16,2018-10-12,5190,0,ES,1
5943,0,909,2016-04-15,2018-10-11,5191,0,EN,0
57218,0,2315,2012-06-07,2018-10-09,5192,0,NL,0
1410,0,978,2016-02-07,2018-10-12,5193,0,FR,0
16471,1,1519,2014-08-15,2018-10-12,5194,0,EN,1
8074,0,399,2017-09-08,2018-10-12,5195,0,KO,0
8168623,0,1846,2013-09-22,2018-10-12,5196,0,EN,0
1605,1,1255,2015-04-25,2018-10-01,5197,0,EN,0
2396,0,632,2017-01-18,2018-10-12,5198,0,FR,0
288846,0,3377,2009-07-14,2018-10-12,5199,0,EN,1
18831,1,1631,2014-04-22,2018-10-09,5200,0,EN,0
10380,1,1585,2014-06-10,2018-10-12,5201,0,FR,1
3569,0,2605,2011-08-06,2018-09-23,5202,0,EN,1
3189,0,1040,2015-09-02,2018-07-08,5203,1,EN,0
1770,0,1034,2015-12-13,2018-10-12,5204,0,EN,0
1341,0,364,2017-10-09,2018-10-08,5205,0,KO,0
3595,1,1038,2015-11-14,2018-09-17,5206,0,EN,0
92,0,788,2016-06-05,2018-08-02,5207,0,EN,0
31072,0,2422,2012-02-17,2018-10-05,5208,0,EN,0
13773,0,1874,2013-07-03,2018-08-20,5209,0,EN,1
10566,1,2393,2012-03-24,2018-10-12,5210,0,EN,0
11209,0,1564,2014-06-21,2018-10-02,5211,0,EN,1
1361,1,729,2016-10-13,2018-10-12,5212,0,DE,0
151,0,1343,2015-01-20,2018-09-24,5213,0,EN,0
137107,1,927,2016-03-23,2018-10-06,5214,0,TR,1
18517,1,2209,2012-09-24,2018-10-12,5215,0,EN,1
4475,1,3822,2008-04-24,2018-10-11,5216,0,EN,1
14968,1,1517,2014-08-17,2018-10-12,5217,0,EN,1
390871,1,1878,2013-08-21,2018-10-12,5218,0,DA,1
3618,0,1473,2014-09-27,2018-10-09,5219,0,EN,1
1788,0,674,2016-12-07,2018-10-12,5220,0,EN,1
24731,1,969,2016-02-08,2018-10-04,5221,0,FR,1
1496,1,1645,2014-04-06,2018-10-07,5222,0,EN,0
1588,1,2929,2010-07-30,2018-08-06,5223,0,EN,0
3438,1,623,2017-01-12,2018-09-27,5224,0,EN,1
1118,1,1689,2014-02-18,2018-10-04,5225,0,EN,0
760,0,690,2016-11-16,2018-10-07,5226,0,EN,0
4798,1,1044,2015-12-03,2018-10-12,5227,0,EN,1
1168,1,1477,2014-05-17,2018-06-02,5228,1,EN,0
3437,0,1342,2015-01-01,2018-09-04,5229,0,JA,1
11732,1,1791,2013-11-16,2018-10-12,5230,0,EN,1
44010,1,2606,2011-08-24,2018-10-12,5231,0,EN,1
2651,0,651,2016-12-28,2018-10-10,5232,0,EN,0
19449,1,2061,2013-02-19,2018-10-12,5233,0,EN,1
1525,0,2093,2012-10-14,2018-07-08,5234,1,EN,0
15264,0,2319,2012-06-05,2018-10-11,5235,0,EN,0
76854,1,2563,2011-04-02,2018-04-08,5236,1,EN,0
5361,1,2238,2012-07-30,2018-09-15,5237,0,EN,1
2078,0,1208,2015-06-21,2018-10-11,5238,0,EN,0
238,0,945,2016-02-25,2018-09-27,5239,0,FR,0
548881,1,2097,2013-01-14,2018-10-12,5240,0,EN,0
183,0,2047,2013-03-05,2018-10-12,5241,0,EN,0
1,0,1386,2012-06-03,2016-03-20,5242,1,OTHER,0
2304,1,1281,2015-04-09,2018-10-11,5243,0,EN,1
1283,0,709,2016-10-15,2018-09-24,5244,0,EN,1
568,0,1662,2014-02-23,2018-09-12,5245,0,JA,0
563,0,576,2017-03-07,2018-10-04,5246,0,DE,0
9293,0,1427,2014-11-15,2018-10-12,5247,0,DE,1
2854,1,477,2017-06-22,2018-10-12,5248,0,EN,1
21194,0,1107,2015-10-01,2018-10-12,5249,0,EN,1
51118,1,1328,2015-02-22,2018-10-12,5250,0,DE,1
3016,1,1598,2014-05-28,2018-10-12,5251,0,DE,1
5334,1,1021,2015-12-26,2018-10-12,5252,0,EN,1
2683,0,1625,2014-04-26,2018-10-07,5253,0,DE,1
1933,1,489,2017-06-10,2018-10-12,5254,0,EN,1
2929,1,760,2016-09-11,2018-10-11,5255,0,EN,1
14334,1,2860,2010-12-12,2018-10-11,5256,0,EN,0
4483,0,2492,2011-12-08,2018-10-04,5257,0,EN,1
19365,0,793,2016-08-08,2018-10-10,5258,0,EN,1
1848001,0,2500,2011-12-08,2018-10-12,5259,0,EN,0
2452,0,859,2016-06-05,2018-10-12,5260,0,EN,0
10032,0,1968,2013-05-20,2018-10-09,5261,0,EN,1
3847,1,268,2018-01-17,2018-10-12,5262,0,EN,1
9264,0,2327,2012-05-24,2018-10-07,5263,0,EN,1
10697,0,2108,2013-01-03,2018-10-12,5264,0,EN,1
2740,1,1815,2013-10-20,2018-10-09,5265,0,EN,0
273,1,408,2016-05-07,2017-06-19,5266,1,EN,0
10592,0,2036,2013-03-13,2018-10-09,5267,0,DE,1
2167,0,969,2016-02-14,2018-10-10,5268,0,EN,1
267570,0,2521,2011-11-06,2018-10-01,5269,0,EN,0
329,0,2067,2013-01-24,2018-09-22,5270,0,EN,0
1126,0,1586,2014-03-01,2018-07-04,5271,1,EN,0
38260,1,2348,2012-05-07,2018-10-11,5272,0,EN,1
3565,1,953,2016-03-03,2018-10-12,5273,0,EN,1
7198,1,1613,2014-05-05,2018-10-04,5274,0,PT,1
3690,1,303,2017-12-12,2018-10-11,5275,0,IT,1
6641,1,629,2017-01-02,2018-09-23,5276,0,EN,1
110537,1,2388,2012-03-29,2018-10-12,5277,0,FI,0
7028,1,772,2016-08-31,2018-10-12,5278,0,FR,1
702,0,1255,2015-05-02,2018-10-08,5279,0,EN,0
11188240,0,2533,2011-11-05,2018-10-12,5280,0,EN,0
756,1,573,2017-03-11,2018-10-05,5281,0,EN,1
4373,0,2518,2011-11-15,2018-10-07,5282,0,SV,0
4667,0,1358,2012-11-01,2016-07-21,5283,1,OTHER,0
4620,0,2326,2012-04-21,2018-09-03,5284,0,EN,0
2251,1,3698,2008-08-25,2018-10-10,5285,0,EN,0
6299,0,417,2017-08-20,2018-10-11,5286,0,EN,1
26247,0,2286,2012-07-08,2018-10-11,5287,0,EN,1
45109,0,2786,2011-02-24,2018-10-11,5288,0,EN,0
68881,0,2579,2011-09-07,2018-09-29,5289,0,EN,1
65651,1,810,2016-07-24,2018-10-12,5290,0,EN,1
13,0,582,2017-03-07,2018-10-10,5291,0,EN,0
5338,1,1063,2015-11-02,2018-09-30,5292,0,EN,1
3107,1,2318,2012-06-07,2018-10-12,5293,0,EN,0
105751,0,2510,2011-11-28,2018-10-12,5294,0,ZH,1
8224,1,812,2016-07-22,2018-10-12,5295,0,EN,1
26645,1,2296,2012-06-29,2018-10-12,5296,0,EN,1
17904,1,422,2017-08-15,2018-10-11,5297,0,EN,0
1615,0,997,2016-01-02,2018-09-25,5298,0,EN,1
1235,0,1883,2013-07-29,2018-09-24,5299,0,OTHER,0
8326,1,1720,2014-01-26,2018-10-12,5300,0,EN,1
772,0,2126,2012-09-09,2018-07-06,5301,1,EN,0
1131,1,1942,2013-06-01,2018-09-25,5302,0,EN,0
218848,0,1509,2014-08-25,2018-10-12,5303,0,EN,0
231797,1,2474,2012-01-03,2018-10-12,5304,0,FI,0
1063,0,1165,2015-06-21,2018-08-29,5305,0,EN,0
5943,0,1494,2014-08-25,2018-09-27,5306,0,DE,0
3277,1,830,2016-07-01,2018-10-09,5307,0,EN,1
21527,0,1934,2013-06-25,2018-10-11,5308,0,EN,1
5009,0,638,2017-01-11,2018-10-11,5309,0,FR,1
487,1,1785,2013-11-22,2018-10-12,5310,0,EN,0
544,0,2316,2012-05-21,2018-09-23,5311,0,EN,0
32421,1,727,2016-10-15,2018-10-12,5312,0,FR,1
198,0,1818,2013-10-15,2018-10-07,5313,0,EN,0
497,0,2033,2013-01-19,2018-08-14,5314,0,EN,0
798778,0,1038,2015-12-09,2018-10-12,5315,0,EN,0
9374,0,1688,2014-02-15,2018-09-30,5316,0,PT,1
13941,1,1679,2014-02-13,2018-09-19,5317,0,DE,0
490,0,1289,2015-03-24,2018-10-03,5318,0,EN,0
570,0,470,2017-06-06,2018-09-19,5319,0,EN,1
2805,1,2572,2011-09-27,2018-10-12,5320,0,EN,0
1234,0,2408,2012-03-03,2018-10-06,5321,0,EN,0
77888,0,2149,2012-11-03,2018-09-22,5322,0,DE,0
4560,0,1861,2013-09-05,2018-10-10,5323,0,EN,0
616,0,518,2017-02-28,2018-07-31,5324,0,TH,0
8676,0,1102,2015-09-27,2018-10-03,5325,0,ES,0
23099,1,2445,2012-02-01,2018-10-12,5326,0,EN,1
11192,1,1463,2014-10-10,2018-10-12,5327,0,EN,1
8809,1,1388,2014-12-24,2018-10-12,5328,0,EN,1
4297,0,2666,2011-06-24,2018-10-11,5329,0,EN,0
9135,0,737,2016-10-05,2018-10-12,5330,0,PT,1
9300,1,1420,2014-11-22,2018-10-12,5331,0,EN,1
734,1,1441,2014-07-17,2018-06-27,5332,1,EN,0
4375,1,909,2016-04-15,2018-10-11,5333,0,DE,0
10844,1,1010,2016-01-06,2018-10-12,5334,0,EN,1
3224,0,1868,2013-08-11,2018-09-22,5335,0,PT,0
811,0,1920,2013-07-09,2018-10-11,5336,0,EN,0
8830,1,958,2016-02-27,2018-10-12,5337,0,EN,1
67987,1,842,2016-06-22,2018-10-12,5338,0,EN,1
2316,0,3164,2010-02-10,2018-10-10,5339,0,EN,0
11281,0,2827,2011-01-07,2018-10-04,5340,0,EN,0
67703,0,2389,2012-03-28,2018-10-12,5341,0,EN,1
1425,1,1971,2013-05-20,2018-10-12,5342,0,EN,0
1593,1,1281,2015-04-09,2018-10-11,5343,0,EN,0
5248,1,1073,2015-10-18,2018-09-25,5344,0,EN,1
6145,0,1418,2014-11-24,2018-10-12,5345,0,EN,1
827,1,1699,2013-06-23,2018-02-16,5346,1,EN,0
6123,0,2336,2012-05-15,2018-10-07,5347,0,EN,1
3325,0,2127,2012-12-01,2018-09-28,5348,0,EN,1
17276,0,1686,2014-03-01,2018-10-12,5349,0,EN,1
6743,1,1644,2014-04-12,2018-10-12,5350,0,DE,1
113627,0,751,2016-09-21,2018-10-12,5351,0,EN,0
1813,0,1932,2013-06-28,2018-10-12,5352,0,EN,0
28277,0,1738,2013-12-25,2018-09-28,5353,0,EN,0
1346,0,1712,2013-11-21,2018-07-30,5354,0,EN,0
1912,0,1684,2014-02-23,2018-10-04,5355,0,EN,0
3131,1,2305,2012-06-08,2018-09-30,5356,0,DE,0
24256,0,3192,2010-01-15,2018-10-12,5357,0,EN,0
2692,1,1579,2014-05-20,2018-09-15,5358,0,EN,1
439,0,2462,2012-01-01,2018-09-28,5359,0,FR,0
5143,1,2606,2011-06-03,2018-07-22,5360,0,EN,0
444,0,215,2018-03-10,2018-10-11,5361,0,EN,0
97389,0,1567,2014-06-28,2018-10-12,5362,0,DE,0
1246,1,1137,2015-09-01,2018-10-12,5363,0,EN,1
33562,1,612,2017-02-07,2018-10-12,5364,0,TR,1
199,0,1300,2015-03-09,2018-09-29,5365,0,EN,0
110420,1,726,2016-10-16,2018-10-12,5366,0,EN,1
3459,1,1697,2014-02-11,2018-10-05,5367,0,IT,1
330,0,1965,2013-05-02,2018-09-18,5368,0,EN,0
7642,1,2439,2012-02-07,2018-10-12,5369,0,EN,1
3303,0,1103,2015-09-30,2018-10-07,5370,0,EN,1
4543,1,1257,2015-05-04,2018-10-12,5371,0,EN,1
15416,1,1451,2014-10-19,2018-10-09,5372,0,EN,1
134,0,664,2016-12-17,2018-10-12,5373,0,EN,0
219,1,1495,2013-12-25,2018-01-28,5374,1,EN,0
3712066,1,2962,2010-09-02,2018-10-12,5375,0,EN,0
6528,0,3348,2009-08-09,2018-10-09,5376,0,EN,0
34660,1,575,2017-03-16,2018-10-12,5377,0,DE,0
4124,0,1944,2013-06-15,2018-10-11,5378,0,EN,0
2834,0,1636,2014-04-19,2018-10-11,5379,0,ES,1
1741858,0,2858,2010-12-14,2018-10-11,5380,0,EN,0
3618,1,2120,2012-12-01,2018-09-21,5381,0,EN,0
1000,0,2621,2011-08-01,2018-10-04,5382,0,EN,0
30932,0,1872,2013-08-27,2018-10-12,5383,0,EN,1
7846,0,1501,2014-08-23,2018-10-02,5384,0,DE,0
3938,1,2107,2012-12-26,2018-10-03,5385,0,EN,0
4482,0,1170,2015-07-30,2018-10-12,5386,0,EN,1
4257,0,951,2016-03-05,2018-10-12,5387,0,EN,0
31,0,940,2016-02-12,2018-09-09,5388,0,EN,0
95132,0,1347,2015-02-02,2018-10-11,5389,0,TR,1
766,1,3581,2008-12-19,2018-10-09,5390,0,EN,1
3801,0,1283,2015-04-08,2018-10-12,5391,0,EN,1
9063,1,1696,2014-02-17,2018-10-10,5392,0,EN,1
1398,0,1790,2013-11-16,2018-10-11,5393,0,ZH,0
4204,1,2675,2011-06-07,2018-10-03,5394,0,EN,1
1875,1,859,2016-06-03,2018-10-10,5395,0,EN,0
184,1,1552,2014-06-22,2018-09-21,5396,0,OTHER,0
2793,1,1747,2013-12-30,2018-10-12,5397,0,EN,1
452,0,1912,2013-06-04,2018-08-29,5398,0,EN,0
21529,0,1378,2015-01-03,2018-10-12,5399,0,EN,1
98,1,3336,2009-08-07,2018-09-25,5400,0,EN,0
4549,1,855,2016-06-09,2018-10-12,5401,0,EN,1
1413,0,1284,2015-04-06,2018-10-11,5402,0,EN,1
4345,0,1310,2015-03-12,2018-10-12,5403,0,RU,0
1080,0,2084,2013-01-20,2018-10-05,5404,0,EN,0
22593,1,2073,2013-02-07,2018-10-12,5405,0,EN,1
1358,0,2018,2013-04-03,2018-10-12,5406,0,EN,0
26123,1,1490,2014-09-11,2018-10-10,5407,0,EN,1
3738,1,1684,2013-07-18,2018-02-26,5408,1,RU,0
5831,1,2036,2013-02-19,2018-09-17,5409,0,EN,0
2891,1,1275,2015-03-21,2018-09-16,5410,0,EN,0
176331,1,2793,2011-02-17,2018-10-11,5411,0,EN,1
109,0,1270,2015-04-21,2018-10-12,5412,0,EN,0
21685,0,1732,2014-01-14,2018-10-12,5413,0,EN,1
313,0,1581,2014-06-14,2018-10-12,5414,0,EN,0
1659,0,1525,2014-08-08,2018-10-11,5415,0,PL,0
502,0,1436,2014-11-01,2018-10-07,5416,0,EN,0
79,1,1480,2014-07-31,2018-08-19,5417,0,EN,0
32940,1,1478,2014-09-25,2018-10-12,5418,0,EN,1
2686,1,3590,2008-12-11,2018-10-10,5419,0,DE,1
6814,0,2214,2012-09-18,2018-10-11,5420,0,EN,0
8624,1,582,2017-02-18,2018-09-23,5421,0,EN,1
8549,1,594,2017-02-25,2018-10-12,5422,0,DE,1
13704,0,1511,2014-08-23,2018-10-12,5423,0,EN,1
37784,0,2468,2012-01-02,2018-10-05,5424,0,EN,1
2847,0,2485,2011-12-18,2018-10-07,5425,0,EN,1
3372,0,1777,2013-11-29,2018-10-11,5426,0,EN,1
2073,0,2177,2012-10-20,2018-10-06,5427,0,DE,0
17237,0,2900,2010-10-07,2018-09-15,5428,0,EN,1
15495,0,2465,2012-01-12,2018-10-12,5429,0,EN,1
6993,0,764,2016-08-21,2018-09-24,5430,0,EN,1
460,0,437,2017-07-31,2018-10-11,5431,0,EN,0
2632,0,2196,2012-10-06,2018-10-11,5432,0,EN,0
9912,0,1197,2015-06-29,2018-10-08,5433,0,ES,1
953,1,1749,2013-12-21,2018-10-05,5434,0,ES,0
94519,1,2122,2012-11-24,2018-09-16,5435,0,EN,0
15580,1,1901,2013-07-29,2018-10-12,5436,0,FR,1
3849,0,317,2017-11-29,2018-10-12,5437,0,RU,1
19889,0,2412,2012-02-07,2018-09-15,5438,0,PT,1
366,1,2043,2013-03-05,2018-10-08,5439,0,EN,0
1556,0,2015,2013-04-06,2018-10-12,5440,0,EN,1
2377,0,739,2016-10-02,2018-10-11,5441,0,EN,1
44160,1,1602,2014-05-24,2018-10-12,5442,0,EN,1
1594085,0,1959,2013-06-01,2018-10-12,5443,0,EN,0
10104,1,1490,2014-09-09,2018-10-08,5444,0,EN,1
1076,0,1543,2014-07-22,2018-10-12,5445,0,EN,0
83,1,1067,2015-07-26,2018-06-27,5446,1,EN,0
1160,1,1378,2014-08-05,2018-05-14,5447,1,EN,0
10686,1,2559,2011-10-02,2018-10-04,5448,0,RU,0
3034,1,704,2016-11-02,2018-10-07,5449,0,EN,1
3829,0,1906,2013-07-03,2018-09-21,5450,0,FR,0
3453,1,2578,2011-09-20,2018-10-11,5451,0,EN,1
854096,1,1765,2013-12-12,2018-10-12,5452,0,EN,0
5329,0,1681,2014-03-05,2018-10-11,5453,0,FR,0
16348,0,1995,2013-04-25,2018-10-11,5454,0,EN,1
3117,1,2240,2012-08-24,2018-10-12,5455,0,DE,0
8859,0,1287,2015-03-24,2018-10-01,5456,0,DE,0
12795,1,1570,2014-06-25,2018-10-12,5457,0,EN,1
3581,1,715,2016-10-24,2018-10-09,5458,0,EN,0
13474,0,1039,2015-12-08,2018-10-12,5459,0,EN,1
16211,0,1878,2013-08-14,2018-10-05,5460,0,EN,0
2168,1,723,2016-10-18,2018-10-11,5461,0,DE,1
2789,0,2155,2012-08-20,2018-07-15,5462,0,EN,0
1971,0,1228,2015-05-19,2018-09-28,5463,0,EN,0
5041,1,409,2017-08-27,2018-10-10,5464,0,EN,1
27928,1,844,2016-06-20,2018-10-12,5465,0,EN,1
790,0,1613,2014-04-30,2018-09-29,5466,0,FR,0
25697,1,2243,2012-08-21,2018-10-12,5467,0,CS,0
14497,0,1879,2013-08-19,2018-10-11,5468,0,EN,0
2144,0,2358,2012-04-28,2018-10-12,5469,0,EN,1
3837,0,2788,2011-02-19,2018-10-08,5470,0,EN,0
16471,0,1673,2014-03-14,2018-10-12,5471,0,EN,1
4324,1,754,2016-09-13,2018-10-07,5472,0,EN,0
4901,0,2166,2012-11-06,2018-10-12,5473,0,EN,0
2982,1,266,2018-01-11,2018-10-04,5474,0,EN,1
67435,1,893,2016-05-02,2018-10-12,5475,0,EN,1
6508,0,2001,2012-10-24,2018-04-17,5476,1,EN,0
743,0,1201,2015-06-28,2018-10-11,5477,0,EN,0
14397,0,1513,2014-08-21,2018-10-12,5478,0,EN,1
3117,0,2163,2012-11-09,2018-10-12,5479,0,EN,1
2175,1,1493,2014-09-10,2018-10-12,5480,0,EN,0
4036,0,1564,2014-05-10,2018-08-21,5481,0,EN,1
1763,1,1561,2014-06-29,2018-10-07,5482,0,EN,0
66465,1,2527,2011-11-10,2018-10-11,5483,0,FI,1
107027,0,2196,2012-08-12,2018-08-17,5484,0,EN,0
2047,1,2054,2013-02-26,2018-10-12,5485,0,EN,1
430,0,2653,2011-06-08,2018-09-12,5486,0,DE,0
812865,1,2473,2012-01-04,2018-10-12,5487,0,EN,0
876,1,608,2017-01-08,2018-09-08,5488,0,EN,1
3822,0,2282,2012-04-20,2018-07-20,5489,0,FR,0
2604,1,1549,2014-07-16,2018-10-12,5490,0,EN,1
138784,0,1994,2013-04-27,2018-10-12,5491,0,EN,1
6193,0,1632,2014-04-23,2018-10-11,5492,0,EN,1
25220,1,747,2016-09-25,2018-10-12,5493,0,EN,1
181,0,192,2017-12-31,2018-07-11,5494,1,EN,0
1368,0,1781,2013-11-24,2018-10-10,5495,0,EN,1
8341,0,1175,2015-07-25,2018-10-12,5496,0,EN,0
11724,1,2309,2012-04-07,2018-08-03,5497,0,EN,0
1360,0,1151,2015-08-18,2018-10-12,5498,0,DE,1
329,0,202,2018-03-12,2018-09-30,5499,0,EN,0
3585,0,3022,2010-06-30,2018-10-08,5500,0,EN,0
3336,0,2247,2012-08-09,2018-10-04,5501,0,EN,1
3218,1,1215,2015-05-25,2018-09-21,5502,0,DE,1
2023,0,1278,2015-04-06,2018-10-05,5503,0,ES,0
10684,1,1962,2013-05-29,2018-10-12,5504,0,EN,0
1436,0,1855,2013-09-03,2018-10-02,5505,0,ZH,0
29408,1,2814,2011-01-14,2018-09-28,5506,0,EN,1
31436602,0,2988,2010-08-07,2018-10-12,5507,0,EN,0
14580,1,744,2016-09-28,2018-10-12,5508,0,EN,1
675,0,1501,2014-08-12,2018-09-21,5509,0,EN,0
4656,1,1146,2015-07-21,2018-09-09,5510,0,EN,0
2937,0,1258,2015-04-27,2018-10-06,5511,0,EN,0
1670,1,488,2017-06-09,2018-10-10,5512,0,EN,0
8008,1,1676,2014-03-11,2018-10-12,5513,0,EN,1
948,0,418,2017-08-19,2018-10-11,5514,0,IT,0
3648,1,1814,2013-10-22,2018-10-10,5515,0,EN,1
3607,0,2193,2012-10-10,2018-10-12,5516,0,EN,1
5652,0,287,2017-12-29,2018-10-12,5517,0,EN,1
4075,0,1571,2014-06-23,2018-10-11,5518,0,EN,1
7717,0,492,2017-06-07,2018-10-12,5519,0,EN,1
370,1,1722,2013-10-27,2018-07-15,5520,0,EN,0
1106,1,534,2017-04-18,2018-10-04,5521,0,EN,0
38323688,0,2443,2012-02-03,2018-10-12,5522,0,EN,0
746,1,1023,2015-12-21,2018-10-09,5523,0,EN,0
771,0,2045,2013-02-05,2018-09-12,5524,0,EN,0
334,0,1589,2014-05-21,2018-09-26,5525,0,EN,0
4552,1,272,2018-01-13,2018-10-12,5526,0,EN,1
835,0,1188,2015-06-23,2018-09-23,5527,0,EN,0
14248,0,883,2016-05-12,2018-10-12,5528,0,DE,1
1031,1,759,2016-09-13,2018-10-12,5529,0,EN,0
2409,1,1578,2014-06-12,2018-10-07,5530,0,EN,0
280,1,1635,2014-03-28,2018-09-18,5531,0,EN,0
3021,1,1163,2015-08-06,2018-10-12,5532,0,EN,0
315500,0,2136,2012-12-06,2018-10-12,5533,0,EN,0
2984,0,1867,2013-08-27,2018-10-07,5534,0,EN,0
1429,1,2060,2013-02-20,2018-10-12,5535,0,EN,1
3953,1,1262,2015-04-27,2018-10-10,5536,0,EN,1
2934,1,1242,2015-05-09,2018-10-02,5537,0,EN,1
7780,1,1826,2013-10-12,2018-10-12,5538,0,EN,0
3431,0,1733,2013-01-21,2017-10-20,5539,1,OTHER,0
2801,0,2705,2011-05-15,2018-10-10,5540,0,ES,0
5538,1,1945,2013-06-15,2018-10-12,5541,0,DA,1
51758,1,1691,2014-02-24,2018-10-12,5542,0,EN,1
226172,0,1224,2015-06-06,2018-10-12,5543,0,EN,0
5923,0,605,2017-02-13,2018-10-11,5544,0,FR,1
6338,1,989,2016-01-21,2018-10-06,5545,0,EN,1
182,0,663,2016-12-09,2018-10-03,5546,0,EN,0
2903,0,1614,2014-04-30,2018-09-30,5547,0,EN,0
1947,1,2567,2011-10-01,2018-10-11,5548,0,EN,1
5837,1,667,2016-12-14,2018-10-12,5549,0,DE,1
82340,1,2369,2012-04-17,2018-10-12,5550,0,EN,1
2733,1,1920,2013-06-16,2018-09-18,5551,0,EN,0
2113,1,667,2016-10-03,2018-08-01,5552,0,FR,1
2129,0,1703,2014-02-05,2018-10-05,5553,0,EN,0
3211,1,1135,2015-09-02,2018-10-11,5554,0,DE,1
677,1,2243,2012-08-06,2018-09-27,5555,0,EN,0
4577,1,2016,2013-04-05,2018-10-12,5556,0,EN,1
